epoch,reward,loss,policy_loss,value_loss,entropy
192,19.4544,0.7142,0.3027,0.8797,5.6687
193,22.2593,0.5539,0.1026,0.9594,5.6695
194,24.9444,0.6868,0.2439,0.9426,5.6663
195,23.8472,0.5996,0.1909,0.8740,5.6622
196,34.7776,0.5761,0.1731,0.8627,5.6670
197,18.0261,0.4672,0.0459,0.8994,5.6670
198,19.8813,0.7011,0.2567,0.9455,5.6655
199,25.0870,0.7723,0.3380,0.9253,5.6692
200,24.1525,0.4973,0.0826,0.8861,5.6720
201,14.2861,0.4565,0.0620,0.8457,5.6744
202,18.4959,0.5546,0.1185,0.9290,5.6691
203,23.7307,0.7634,0.3483,0.8869,5.6650
204,19.0069,0.6258,0.1933,0.9216,5.6690
205,12.8218,0.7322,0.3044,0.9121,5.6712
206,26.8978,0.6279,0.1699,0.9727,5.6693
207,25.8831,0.6496,0.2075,0.9409,5.6657
208,18.0528,0.4503,0.0219,0.9135,5.6686
209,20.6389,0.5394,0.0949,0.9457,5.6677
210,13.7164,0.5892,0.1699,0.8951,5.6659
211,20.2685,0.5213,0.0861,0.9271,5.6697
212,16.9843,0.6404,0.1728,0.9919,5.6658
213,34.4270,0.6094,0.1597,0.9562,5.6667
214,23.0200,0.7494,0.2872,0.9810,5.6644
215,27.7924,0.7416,0.2818,0.9763,5.6622
216,18.1470,0.8308,0.3948,0.9288,5.6645
217,23.0038,0.7452,0.3403,0.8664,5.6653
218,14.2122,0.5226,0.1174,0.8672,5.6658
219,16.5488,0.6773,0.2331,0.9451,5.6672
220,12.2832,0.6528,0.2013,0.9598,5.6723
221,13.6393,0.6665,0.2020,0.9856,5.6740
222,17.1898,0.6386,0.1617,1.0104,5.6660
223,26.7167,0.4894,0.0223,0.9910,5.6688
224,25.6256,0.7323,0.3134,0.8943,5.6654
225,21.8873,0.5268,0.0715,0.9673,5.6638
226,29.9914,0.5995,0.1395,0.9767,5.6722
227,21.8786,0.5194,0.0985,0.8983,5.6686
228,20.3667,0.6240,0.1904,0.9240,5.6725
229,25.6408,0.4521,0.0423,0.8762,5.6619
230,17.1125,0.4952,0.0543,0.9384,5.6669
231,23.4361,0.4868,0.0593,0.9117,5.6656
232,20.7286,0.6791,0.2335,0.9479,5.6693
233,23.8480,0.6158,0.1728,0.9427,5.6682
234,30.2211,0.5261,0.0610,0.9870,5.6645
235,24.7639,0.7113,0.2538,0.9715,5.6672
236,18.0370,0.5874,0.1641,0.9033,5.6707
237,24.0822,0.7707,0.2875,1.0231,5.6731
238,27.2509,0.5986,0.1731,0.9076,5.6619
239,25.4551,0.4011,-0.0245,0.9077,5.6662
240,33.9643,0.6308,0.2420,0.8343,5.6608
241,16.3189,0.6502,0.2184,0.9203,5.6695
242,20.0678,0.7085,0.2274,1.0190,5.6691
243,17.0053,0.5120,0.0650,0.9508,5.6677
244,19.2380,0.4707,0.0212,0.9556,5.6662
245,15.5460,0.6253,0.1886,0.9301,5.6659
246,28.4767,0.7548,0.3086,0.9491,5.6680
247,23.3344,0.5537,0.1122,0.9397,5.6687
248,25.5401,0.5836,0.1614,0.9010,5.6644
249,15.1283,0.5061,0.0555,0.9578,5.6655
250,26.3053,0.5551,0.1424,0.8820,5.6704
251,20.3793,0.6293,0.2025,0.9102,5.6666
252,24.9997,0.5790,0.1439,0.9270,5.6669
253,19.5111,0.5795,0.1443,0.9269,5.6630
254,23.1976,0.5416,0.1306,0.8786,5.6614
255,21.9397,0.4842,0.0393,0.9464,5.6669
256,11.9889,0.6451,0.2035,0.9399,5.6690
257,15.8044,0.7393,0.3057,0.9239,5.6704
258,19.5486,0.5501,0.1265,0.9039,5.6747
259,15.7728,0.4613,0.0255,0.9282,5.6667
260,31.4453,0.6859,0.2815,0.8654,5.6692
261,12.7100,0.6354,0.1810,0.9655,5.6682
262,17.8692,0.5351,0.1585,0.8097,5.6648
263,21.3202,0.5538,0.1195,0.9254,5.6682
264,20.5249,0.6858,0.2308,0.9667,5.6639
265,23.6163,0.5951,0.1595,0.9280,5.6740
266,16.2030,0.6720,0.2417,0.9173,5.6653
267,22.8298,0.5484,0.1324,0.8885,5.6621
268,22.6196,0.8275,0.3348,1.0421,5.6699
269,40.4681,0.5050,0.0688,0.9291,5.6742
270,13.9036,0.4785,0.0506,0.9125,5.6650
271,19.3705,0.6943,0.2320,0.9814,5.6733
272,14.4200,0.5244,0.0815,0.9425,5.6626
273,24.6653,0.6453,0.2428,0.8618,5.6733
274,20.3163,0.5042,0.0879,0.8894,5.6709
275,18.3322,0.6179,0.1792,0.9339,5.6606
276,15.1688,0.6796,0.2043,1.0073,5.6706
277,25.0597,0.6193,0.1604,0.9745,5.6660
278,15.0533,0.5242,0.1176,0.8697,5.6662
279,22.9632,0.6379,0.1677,0.9972,5.6743
280,29.9217,0.6977,0.2584,0.9352,5.6672
281,15.8675,0.6802,0.2348,0.9476,5.6724
282,25.3258,0.5928,0.1251,0.9921,5.6668
283,17.5719,0.6177,0.1902,0.9116,5.6647
284,21.4594,0.5422,0.1496,0.8417,5.6667
285,34.6167,0.6169,0.1760,0.9385,5.6667
286,19.7597,0.6292,0.1706,0.9737,5.6669
287,15.8135,0.6748,0.2067,0.9928,5.6665
288,20.0369,0.7677,0.2835,1.0250,5.6739
289,20.7828,0.6914,0.2220,0.9955,5.6752
290,18.7660,0.6184,0.1623,0.9689,5.6730
291,20.8134,0.4875,0.0377,0.9562,5.6664
292,15.9681,0.5741,0.1347,0.9353,5.6678
293,24.9037,0.5405,0.0958,0.9461,5.6705
294,22.7987,0.5699,0.1360,0.9244,5.6659
295,17.4545,0.7079,0.2507,0.9713,5.6719
296,20.4129,0.5405,0.0844,0.9690,5.6726
297,14.2841,0.5010,0.0380,0.9827,5.6642
298,17.8659,0.6693,0.2368,0.9217,5.6681
299,28.9931,0.8584,0.4098,0.9539,5.6683
300,18.6271,0.6077,0.1513,0.9694,5.6646
301,22.6528,0.5882,0.1483,0.9366,5.6611
302,15.0577,0.8850,0.4083,1.0103,5.6708
303,17.6303,0.5857,0.1502,0.9277,5.6703
304,15.1144,0.5484,0.1171,0.9193,5.6655
305,24.9747,0.6308,0.1956,0.9270,5.6681
306,32.0242,1.0071,0.5522,0.9665,5.6750
307,20.2850,0.6025,0.1729,0.9157,5.6667
308,19.8992,0.5612,0.1226,0.9340,5.6696
309,37.4353,0.6847,0.2327,0.9608,5.6704
310,15.6408,0.5608,0.1224,0.9334,5.6726
311,29.6574,0.5754,0.1533,0.9009,5.6649
312,27.1808,0.9111,0.5061,0.8668,5.6728
313,23.0974,0.5255,0.1143,0.8790,5.6616
314,16.5292,0.5762,0.1287,0.9519,5.6742
315,22.6008,0.6333,0.1454,1.0325,5.6717
316,33.6058,0.6141,0.1747,0.9354,5.6657
317,31.4561,0.6014,0.1738,0.9119,5.6630
318,15.8875,0.6245,0.2088,0.8881,5.6657
319,15.6298,0.5071,0.0646,0.9419,5.6736
320,24.2398,0.6174,0.1686,0.9541,5.6680
321,17.9542,0.5797,0.1127,0.9906,5.6700
322,24.1096,0.5518,0.1230,0.9142,5.6633
323,15.5217,0.6038,0.1814,0.9015,5.6673
324,26.0014,0.5055,0.0422,0.9832,5.6688
325,18.2702,1.0639,0.6506,0.8833,5.6712
326,39.9680,0.5841,0.1577,0.9093,5.6612
327,23.1009,0.5660,0.1243,0.9402,5.6660
328,18.3178,0.6621,0.2447,0.8917,5.6726
329,21.7969,0.6130,0.1962,0.8904,5.6678
330,17.2097,0.6896,0.2433,0.9494,5.6680
331,28.4786,0.6049,0.1943,0.8778,5.6640
332,22.9857,0.4840,0.0646,0.8955,5.6670
333,17.2302,0.8283,0.3781,0.9571,5.6718
334,24.3572,0.4664,0.0418,0.9059,5.6730
335,22.9417,0.6736,0.2106,0.9826,5.6682
336,33.0938,0.8680,0.4417,0.9095,5.6724
337,24.8725,0.6349,0.2202,0.8859,5.6645
338,12.4897,0.6049,0.1950,0.8764,5.6703
339,23.5232,0.5387,0.0946,0.9449,5.6665
340,20.7378,0.6152,0.1709,0.9454,5.6726
341,22.3740,0.8361,0.4293,0.8704,5.6679
342,16.2681,0.8657,0.4205,0.9471,5.6681
343,27.3072,0.8352,0.3874,0.9521,5.6616
344,19.3278,0.5306,0.0983,0.9213,5.6671
345,18.8430,0.7222,0.2722,0.9565,5.6652
346,22.1161,0.6945,0.2695,0.9066,5.6649
347,22.1972,0.8102,0.3261,1.0248,5.6704
348,21.7589,0.7740,0.3427,0.9193,5.6671
349,19.6004,0.5179,0.0473,0.9978,5.6619
350,15.0056,0.6213,0.1924,0.9145,5.6658
351,28.5474,0.6346,0.1613,1.0034,5.6743
352,17.5734,0.7309,0.2654,0.9878,5.6741
353,24.4512,0.6489,0.2131,0.9284,5.6667
354,19.4383,0.7618,0.3057,0.9689,5.6647
355,25.9642,0.7253,0.2732,0.9610,5.6670
356,19.6156,0.7410,0.2846,0.9694,5.6660
357,26.8519,0.5280,0.0599,0.9930,5.6695
358,15.4733,0.5470,0.0597,1.0312,5.6679
359,20.5529,0.4861,0.0505,0.9279,5.6653
360,20.7406,0.5909,0.1585,0.9214,5.6608
361,28.4863,0.5399,0.0784,0.9797,5.6682
362,15.9347,0.4661,0.0235,0.9418,5.6657
363,17.6460,0.5949,0.1574,0.9317,5.6695
364,22.5383,0.5490,0.1267,0.9011,5.6613
365,25.7481,0.7779,0.3481,0.9162,5.6736
366,17.5145,0.6662,0.1901,1.0089,5.6707
367,23.1790,0.8165,0.3492,0.9913,5.6695
368,20.3306,0.4747,0.0460,0.9141,5.6669
369,20.9206,0.5401,0.0927,0.9513,5.6698
370,22.0000,0.5955,0.1681,0.9116,5.6727
371,15.8308,0.6693,0.2309,0.9336,5.6701
372,43.8458,0.6427,0.1997,0.9427,5.6660
373,26.2886,0.6082,0.1875,0.8979,5.6681
374,18.6835,0.5769,0.1460,0.9186,5.6661
375,20.3919,0.5059,0.0748,0.9190,5.6658
376,21.8873,0.5792,0.1204,0.9742,5.6694
377,26.2924,0.5382,0.1067,0.9197,5.6652
378,26.5274,0.6418,0.1932,0.9539,5.6700
379,28.3194,0.6859,0.2397,0.9491,5.6679
380,21.4329,0.5171,0.0888,0.9133,5.6675
381,27.1564,0.6099,0.1889,0.8988,5.6708
382,18.5844,0.4909,0.0662,0.9061,5.6677
383,22.4357,0.4676,0.0453,0.9012,5.6607
384,29.4262,0.6006,0.1288,1.0003,5.6681
385,19.5425,0.8955,0.4364,0.9750,5.6612
386,21.0830,0.5815,0.1344,0.9509,5.6658
387,23.2760,0.4687,0.0496,0.8950,5.6709
388,22.7822,0.5582,0.1297,0.9137,5.6679
389,22.1425,0.6962,0.2314,0.9863,5.6663
390,36.9511,0.7112,0.2379,1.0034,5.6697
391,24.7778,0.7583,0.3409,0.8915,5.6643
392,22.2956,0.6466,0.2099,0.9302,5.6681
393,22.6897,0.5682,0.0929,1.0074,5.6758
394,30.0022,0.6321,0.2109,0.8991,5.6702
