epoch,reward,loss,policy_loss,value_loss,entropy
259,88.0161,0.4295,0.0053,0.8875,3.8931
260,110.2832,0.4323,-0.0071,0.9174,3.8581
261,129.2687,0.3925,-0.0410,0.9057,3.8710
262,107.2361,0.4225,-0.0038,0.8911,3.8619
263,102.2671,0.4732,0.0330,0.9189,3.8632
264,125.7943,0.4290,-0.0035,0.9034,3.8427
265,120.7649,0.3982,-0.0224,0.8797,3.8508
266,101.2413,0.4059,-0.0141,0.8788,3.8713
267,128.4267,0.4089,-0.0134,0.8835,3.8819
268,94.5101,0.4323,-0.0153,0.9341,3.8736
269,116.6681,0.4185,-0.0337,0.9432,3.8718
270,101.1440,0.4267,-0.0026,0.8977,3.9017
271,109.3958,0.4297,-0.0055,0.9094,3.8868
272,100.1214,0.4094,-0.0262,0.9101,3.8981
273,136.5774,0.4050,-0.0323,0.9133,3.8554
274,129.1952,0.3823,-0.0443,0.8919,3.8673
275,95.7513,0.4352,-0.0097,0.9285,3.8642
276,104.6982,0.3999,-0.0348,0.9083,3.8737
277,97.6369,0.4068,-0.0192,0.8910,3.8935
278,95.9893,0.4209,0.0100,0.8608,3.8956
279,122.3112,0.4159,-0.0237,0.9181,3.8890
280,111.3929,0.4119,-0.0167,0.8960,3.8805
281,127.7719,0.3987,-0.0350,0.9067,3.9285
282,124.7780,0.3983,-0.0198,0.8758,3.9490
283,105.5558,0.4612,0.0110,0.9399,3.9483
284,121.5317,0.3860,-0.0447,0.9008,3.9432
285,130.3483,0.4115,-0.0412,0.9446,3.9259
286,116.8572,0.4335,0.0070,0.8924,3.9373
287,122.4571,0.4265,-0.0224,0.9372,3.9364
288,102.8174,0.4241,-0.0167,0.9207,3.9188
289,117.9286,0.4458,-0.0004,0.9317,3.9310
290,110.9399,0.3808,-0.0429,0.8867,3.9341
291,98.4612,0.4255,-0.0104,0.9110,3.9214
292,144.7768,0.4107,-0.0375,0.9358,3.9268
293,105.2529,0.4151,-0.0309,0.9312,3.9310
294,118.0417,0.4406,0.0017,0.9175,3.9497
295,100.7068,0.4236,-0.0022,0.8912,3.9463
296,118.2262,0.4316,-0.0137,0.9301,3.9435
297,111.6405,0.3952,-0.0288,0.8874,3.9275
298,112.3357,0.4554,0.0038,0.9423,3.9226
299,95.9595,0.4625,0.0314,0.9013,3.9102
300,123.1680,0.4020,-0.0257,0.8940,3.8740
301,118.2400,0.4315,-0.0173,0.9359,3.8289
302,119.3393,0.3724,-0.0614,0.9058,3.8235
303,130.0345,0.4344,0.0011,0.9047,3.8125
304,118.4633,0.3979,-0.0274,0.8886,3.8042
305,131.2245,0.4324,-0.0244,0.9514,3.7848
306,110.7381,0.4148,-0.0242,0.9154,3.7394
307,131.1629,0.4319,0.0129,0.8754,3.7454
308,133.8333,0.4001,-0.0242,0.8862,3.7453
309,111.1008,0.4173,-0.0302,0.9320,3.7082
310,135.7178,0.4103,-0.0410,0.9395,3.6806
311,114.0419,0.4535,0.0195,0.9048,3.6733
312,92.0488,0.4450,-0.0039,0.9346,3.6771
313,121.0929,0.3939,-0.0381,0.9002,3.6174
314,124.8361,0.3989,-0.0352,0.9042,3.6013
315,140.2955,0.4194,-0.0280,0.9310,3.6013
316,139.9274,0.4551,0.0088,0.9286,3.5988
317,124.9857,0.3963,-0.0339,0.8964,3.6011
318,113.8679,0.3892,-0.0419,0.8981,3.6068
319,158.1738,0.4455,0.0143,0.8983,3.5990
320,122.7529,0.3950,-0.0418,0.9095,3.5858
321,122.4389,0.3753,-0.0524,0.8914,3.5986
322,114.7957,0.4010,-0.0203,0.8785,3.6011
323,134.6617,0.4321,-0.0004,0.9010,3.5956
324,122.4081,0.3987,-0.0311,0.8957,3.5938
325,131.0178,0.3781,-0.0584,0.9087,3.5556
326,129.7399,0.3807,-0.0325,0.8621,3.5658
327,123.6286,0.3886,-0.0272,0.8673,3.5707
328,126.3040,0.3967,-0.0403,0.9096,3.5648
329,130.0057,0.3951,-0.0420,0.9098,3.5666
330,96.0010,0.4023,-0.0347,0.9100,3.5956
331,115.5395,0.4428,-0.0139,0.9493,3.5886
332,136.7748,0.4419,-0.0029,0.9253,3.5802
333,113.2988,0.3915,-0.0289,0.8769,3.6111
334,113.1988,0.4080,-0.0328,0.9177,3.6178
335,140.5376,0.4232,-0.0109,0.9043,3.6091
336,151.1833,0.4348,-0.0039,0.9132,3.5901
337,108.2474,0.4294,-0.0084,0.9115,3.5909
338,132.8605,0.3951,-0.0168,0.8593,3.5652
339,132.8500,0.4191,-0.0321,0.9382,3.5613
340,131.1325,0.4416,0.0044,0.9101,3.5773
341,119.6429,0.3809,-0.0542,0.9058,3.5650
342,127.9881,0.4036,-0.0220,0.8868,3.5638
343,138.2733,0.4140,-0.0189,0.9014,3.5642
344,118.4345,0.3836,-0.0542,0.9110,3.5452
345,148.9233,0.3905,-0.0372,0.8905,3.5084
346,137.0083,0.3929,-0.0359,0.8926,3.5068
347,144.3902,0.4316,-0.0031,0.9043,3.5083
348,126.8567,0.4062,-0.0401,0.9275,3.5061
349,115.1767,0.3949,-0.0326,0.8899,3.5028
350,128.7333,0.4675,0.0305,0.9089,3.4900
351,129.3869,0.4185,-0.0172,0.9062,3.4840
352,112.5267,0.4277,-0.0026,0.8952,3.4672
353,150.4560,0.4139,-0.0188,0.8999,3.4443
354,129.1250,0.4280,-0.0048,0.9001,3.4550
355,118.9000,0.4290,0.0015,0.8893,3.4480
356,115.5278,0.3954,-0.0242,0.8735,3.4247
357,135.6324,0.3674,-0.0460,0.8611,3.4273
358,120.6683,0.4197,-0.0297,0.9331,3.4324
359,129.1488,0.4125,-0.0116,0.8824,3.4336
360,106.4718,0.4195,-0.0314,0.9361,3.4239
361,110.2916,0.3905,-0.0539,0.9231,3.4287
362,131.8954,0.4156,-0.0271,0.9195,3.4176
363,114.2381,0.4322,0.0001,0.8985,3.4161
364,111.4595,0.3852,-0.0516,0.9078,3.4146
365,122.5060,0.3740,-0.0684,0.9190,3.4240
366,129.2167,0.4187,-0.0247,0.9212,3.4483
367,130.5495,0.4048,-0.0457,0.9353,3.4455
368,133.3000,0.4260,-0.0317,0.9499,3.4378
369,112.3435,0.4070,-0.0328,0.9140,3.4379
370,124.3286,0.4010,-0.0258,0.8880,3.4358
371,116.1733,0.4191,-0.0214,0.9154,3.4358
372,136.8638,0.4159,-0.0265,0.9190,3.4216
373,129.5210,0.4231,-0.0322,0.9449,3.4342
374,111.4262,0.4065,-0.0197,0.8867,3.4208
375,129.4554,0.4252,-0.0065,0.8975,3.4198
376,109.4608,0.3990,-0.0280,0.8881,3.4116
377,115.3714,0.4163,-0.0303,0.9273,3.4134
378,109.9933,0.4274,-0.0112,0.9113,3.4035
379,125.0815,0.4127,-0.0184,0.8963,3.4100
380,152.3881,0.3976,-0.0458,0.9209,3.4105
381,129.8455,0.3974,-0.0399,0.9090,3.4351
382,141.1326,0.4271,-0.0011,0.8910,3.4639
383,111.0733,0.4215,-0.0091,0.8958,3.4598
384,141.6450,0.4119,-0.0282,0.9146,3.4582
385,148.1886,0.3823,-0.0482,0.8956,3.4629
386,128.4162,0.4237,-0.0193,0.9209,3.4833
387,127.7529,0.4133,-0.0337,0.9289,3.4865
388,114.5867,0.3889,-0.0485,0.9096,3.4875
389,125.7643,0.3595,-0.0566,0.8668,3.4600
390,112.0490,0.4046,-0.0325,0.9088,3.4685
391,138.5167,0.4267,-0.0155,0.9190,3.4675
392,144.4717,0.3901,-0.0438,0.9023,3.4575
393,145.8433,0.3780,-0.0442,0.8788,3.4343
394,152.3751,0.4113,-0.0362,0.9292,3.4194
395,136.7667,0.4169,-0.0131,0.8941,3.4185
396,138.5483,0.3776,-0.0634,0.9162,3.4160
397,109.5062,0.3986,-0.0196,0.8703,3.4093
398,114.2034,0.4438,0.0242,0.8734,3.4178
399,141.3633,0.4420,0.0021,0.9140,3.4124
400,124.7155,0.4230,-0.0284,0.9368,3.4101
401,133.4524,0.3833,-0.0407,0.8821,3.4096
402,144.1150,0.3797,-0.0547,0.9031,3.4316
403,113.8955,0.4437,0.0162,0.8893,3.4354
404,134.0410,0.3936,-0.0331,0.8878,3.4312
405,115.0533,0.4210,-0.0178,0.9123,3.4533
406,152.4722,0.4508,0.0145,0.9073,3.4567
407,147.9533,0.4289,-0.0131,0.9187,3.4543
408,134.3042,0.3878,-0.0436,0.8972,3.4456
409,138.6983,0.4013,-0.0344,0.9058,3.4321
410,136.9325,0.3917,-0.0386,0.8950,3.4341
411,135.8067,0.4371,0.0018,0.9049,3.4316
412,103.1938,0.3970,-0.0437,0.9155,3.4238
413,138.7217,0.3851,-0.0485,0.9015,3.4256
414,134.3826,0.4191,-0.0213,0.9151,3.4321
415,114.9983,0.4079,-0.0210,0.8921,3.4315
416,148.4424,0.4001,-0.0328,0.9001,3.4287
417,117.4858,0.4073,-0.0303,0.9095,3.4245
418,103.0308,0.4063,-0.0154,0.8774,3.4069
419,121.6825,0.4245,-0.0098,0.9027,3.4070
420,143.6092,0.3797,-0.0505,0.8944,3.4025
421,144.5117,0.3999,-0.0315,0.8968,3.3903
422,139.6417,0.3899,-0.0483,0.9102,3.3902
423,144.9950,0.4101,-0.0220,0.8982,3.3913
424,140.5608,0.4085,-0.0368,0.9245,3.3801
425,135.3294,0.4213,-0.0132,0.9030,3.3935
426,110.4867,0.4591,0.0047,0.9425,3.3712
427,145.2700,0.4260,-0.0159,0.9175,3.3643
428,144.2540,0.4194,-0.0234,0.9192,3.3578
429,151.8793,0.4163,-0.0157,0.8978,3.3746
430,131.8200,0.4083,-0.0188,0.8880,3.3842
431,142.9483,0.4020,-0.0346,0.9070,3.3843
432,108.7475,0.3863,-0.0418,0.8900,3.3834
433,136.5533,0.4155,-0.0192,0.9029,3.3602
434,145.9010,0.4055,-0.0302,0.9050,3.3599
435,136.5519,0.4210,-0.0201,0.9158,3.3590
436,134.5817,0.4062,-0.0309,0.9078,3.3678
437,131.4867,0.3877,-0.0440,0.8972,3.3850
438,135.2650,0.4224,-0.0106,0.8998,3.3896
439,103.0829,0.4054,-0.0253,0.8951,3.3829
440,130.5267,0.3749,-0.0653,0.9141,3.3792
441,131.2183,0.3807,-0.0459,0.8869,3.3623
442,117.5352,0.4000,-0.0362,0.9060,3.3621
443,120.7531,0.4182,-0.0049,0.8797,3.3630
444,128.3267,0.3974,-0.0433,0.9150,3.3526
445,154.2900,0.3885,-0.0433,0.8972,3.3615
446,138.5767,0.4053,-0.0333,0.9112,3.3862
447,161.7600,0.4298,-0.0103,0.9141,3.3914
448,139.4533,0.3802,-0.0486,0.8914,3.3850
449,145.8583,0.3791,-0.0568,0.9056,3.3873
450,160.1233,0.3845,-0.0370,0.8770,3.3972
451,130.4357,0.4044,-0.0241,0.8910,3.4019
452,133.2129,0.3917,-0.0390,0.8953,3.3907
453,103.7389,0.3954,-0.0278,0.8802,3.3855
454,125.7675,0.4114,-0.0218,0.9001,3.3751
455,138.8692,0.4435,0.0062,0.9082,3.3752
456,143.1133,0.3902,-0.0390,0.8922,3.3873
457,131.1500,0.3661,-0.0626,0.8912,3.3937
458,126.8500,0.4332,-0.0062,0.9128,3.4042
459,112.7417,0.4376,-0.0022,0.9136,3.4070
460,148.8356,0.3951,-0.0499,0.9241,3.4097
461,106.8735,0.3874,-0.0356,0.8800,3.3996
462,139.9352,0.3963,-0.0353,0.8971,3.3989
463,150.5783,0.4372,-0.0072,0.9228,3.4014
464,125.0462,0.3859,-0.0448,0.8953,3.3971
465,158.5395,0.3889,-0.0402,0.8922,3.3991
466,132.0067,0.3915,-0.0403,0.8976,3.4179
467,113.2498,0.3968,-0.0190,0.8656,3.4148
468,115.0475,0.4131,-0.0227,0.9056,3.4053
469,100.9867,0.3765,-0.0595,0.9061,3.3973
470,135.2752,0.3859,-0.0327,0.8711,3.3862
471,124.2433,0.4220,-0.0188,0.9155,3.3799
472,142.9244,0.3936,-0.0380,0.8971,3.3712
473,133.0672,0.4064,-0.0243,0.8953,3.3740
474,153.8638,0.4178,-0.0170,0.9035,3.3728
475,111.7700,0.4344,0.0001,0.9024,3.3732
476,149.9424,0.4109,-0.0295,0.9145,3.3650
477,116.8652,0.4075,-0.0346,0.9178,3.3528
478,132.3914,0.4262,-0.0070,0.8999,3.3541
479,146.5612,0.4051,-0.0312,0.9061,3.3535
480,124.7383,0.3853,-0.0476,0.8993,3.3512
481,138.7383,0.4099,-0.0289,0.9111,3.3577
482,130.1233,0.4159,-0.0263,0.9181,3.3804
483,133.0505,0.4194,-0.0111,0.8948,3.3880
484,154.8067,0.3959,-0.0417,0.9088,3.3677
485,134.0705,0.3940,-0.0278,0.8772,3.3734
486,124.0774,0.3884,-0.0401,0.8907,3.3652
487,118.4225,0.4210,-0.0149,0.9055,3.3664
488,162.6567,0.4127,-0.0308,0.9206,3.3609
489,117.0414,0.3890,-0.0455,0.9027,3.3659
490,133.4167,0.4306,0.0016,0.8914,3.3470
491,125.8000,0.4110,-0.0237,0.9029,3.3430
492,130.8248,0.3937,-0.0407,0.9024,3.3465
493,142.9867,0.3832,-0.0456,0.8912,3.3585
494,132.1200,0.3966,-0.0314,0.8897,3.3636
495,115.8181,0.3910,-0.0331,0.8820,3.3670
496,136.3981,0.4149,-0.0209,0.9051,3.3592
497,147.6717,0.3933,-0.0471,0.9145,3.3659
498,129.0550,0.4082,-0.0180,0.8862,3.3675
499,139.8500,0.4524,0.0144,0.9096,3.3684
500,143.0500,0.4077,-0.0304,0.9100,3.3617
