epoch,reward,loss,policy_loss,value_loss,entropy
267,16.1006,0.6668,0.2089,0.9727,5.6904
268,19.9410,0.5979,0.1401,0.9724,5.6891
269,16.2597,0.6387,0.2044,0.9256,5.6885
270,16.2778,0.6252,0.2049,0.8976,5.6901
271,32.6481,0.6811,0.2219,0.9753,5.6885
272,27.0216,0.5541,0.1533,0.8586,5.6892
273,21.2915,0.6898,0.2628,0.9108,5.6884
274,26.4021,0.6630,0.2234,0.9361,5.6895
275,30.1325,0.7271,0.2942,0.9229,5.6896
276,23.2756,0.6269,0.2038,0.9030,5.6885
277,24.9099,0.4913,0.1021,0.8353,5.6878
278,22.3746,0.6984,0.2016,1.0504,5.6887
279,22.0888,0.5549,0.0963,0.9741,5.6880
280,23.5089,0.6076,0.1723,0.9275,5.6875
281,17.3358,0.5452,0.1579,0.8315,5.6875
282,36.6973,0.5566,0.1575,0.8551,5.6879
283,16.0807,0.5841,0.1668,0.8915,5.6893
284,24.8917,0.6285,0.1551,1.0036,5.6886
285,17.6883,0.6204,0.1306,1.0364,5.6884
286,29.5112,0.6027,0.1931,0.8760,5.6881
287,38.6889,0.6270,0.1865,0.9379,5.6890
288,20.4992,0.7949,0.3579,0.9309,5.6887
289,17.6569,0.6372,0.2014,0.9284,5.6892
290,26.0348,0.5449,0.1205,0.9059,5.6896
291,26.3567,0.4838,0.0612,0.9020,5.6883
292,17.2942,0.7189,0.2393,1.0161,5.6891
293,19.3344,0.5613,0.0886,1.0022,5.6889
294,26.8039,0.5720,0.1228,0.9552,5.6893
295,17.1663,0.5908,0.1327,0.9731,5.6880
296,24.1214,0.4584,0.0383,0.8971,5.6885
297,27.8176,0.7320,0.3021,0.9167,5.6895
298,15.8359,0.7247,0.2645,0.9772,5.6898
299,23.4178,0.6589,0.2078,0.9590,5.6896
300,18.9036,0.5608,0.1213,0.9359,5.6892
301,17.6817,0.6340,0.2156,0.8938,5.6876
302,22.4117,0.6254,0.1636,0.9805,5.6902
303,23.6829,0.7189,0.2714,0.9518,5.6886
304,31.8281,0.4975,0.0812,0.8894,5.6904
305,18.5431,0.7692,0.3132,0.9689,5.6884
306,15.8699,0.4543,0.0304,0.9046,5.6885
307,24.8283,0.4504,0.0465,0.8647,5.6880
308,32.8692,0.4523,0.0251,0.9114,5.6900
309,23.2760,0.6307,0.1916,0.9350,5.6886
310,27.9202,0.6535,0.2090,0.9459,5.6886
311,29.5869,0.6705,0.2023,0.9933,5.6870
312,19.1208,0.6797,0.2465,0.9232,5.6882
313,22.3256,0.5617,0.1509,0.8785,5.6895
314,19.9703,0.6241,0.1621,0.9810,5.6891
315,18.4105,0.4830,0.0316,0.9596,5.6880
316,26.2986,0.7234,0.3175,0.8687,5.6881
317,17.1078,0.4729,0.0333,0.9361,5.6888
318,18.8186,0.6425,0.1745,0.9929,5.6880
319,26.6442,0.7757,0.3188,0.9706,5.6883
320,26.2884,0.5416,0.1346,0.8709,5.6897
321,33.1726,0.5716,0.1433,0.9134,5.6898
322,31.7908,0.7127,0.2685,0.9453,5.6903
323,21.5956,0.6051,0.1971,0.8728,5.6889
324,24.8879,0.7147,0.2572,0.9719,5.6883
325,16.3242,0.7269,0.2491,1.0125,5.6905
326,20.4233,0.6084,0.2037,0.8663,5.6886
327,27.5311,0.4991,0.0633,0.9285,5.6884
328,15.7439,0.6833,0.3016,0.8202,5.6883
329,19.6258,0.6182,0.1964,0.9004,5.6905
330,31.0438,0.5497,0.1179,0.9205,5.6901
331,19.2502,0.4989,0.0809,0.8930,5.6885
332,21.6495,0.7698,0.3427,0.9110,5.6904
333,24.9153,0.6392,0.2502,0.8350,5.6896
334,17.7656,0.7327,0.2863,0.9497,5.6894
335,17.6950,0.6879,0.2961,0.8406,5.6889
336,25.4114,0.5384,0.1156,0.9025,5.6878
337,28.0292,0.5396,0.1019,0.9322,5.6896
338,28.8902,0.7060,0.3242,0.8203,5.6895
