epoch,reward,loss,policy_loss,value_loss,entropy
262,0.8841,0.2701,-0.0718,0.8927,3.0319
263,0.8653,0.3071,-0.0376,0.8998,3.0341
264,0.8796,0.2812,-0.0637,0.9001,3.0227
265,0.8824,0.2873,-0.0595,0.9048,3.0208
266,0.8155,0.3174,-0.0284,0.9022,3.0186
267,0.8706,0.3052,-0.0370,0.8934,3.0324
268,0.8584,0.3584,0.0139,0.8988,3.0178
269,0.8766,0.2978,-0.0483,0.9031,3.0210
270,0.8774,0.3250,-0.0199,0.8999,3.0155
271,0.8711,0.2977,-0.0452,0.8950,3.0161
272,0.8684,0.3190,-0.0256,0.8991,3.0142
273,0.8799,0.2980,-0.0487,0.9045,3.0229
274,0.8727,0.3408,-0.0040,0.8997,3.0141
275,0.8772,0.3153,-0.0303,0.9014,3.0046
276,0.8943,0.3020,-0.0449,0.9048,3.0072
277,0.8809,0.3271,-0.0170,0.8980,3.0118
278,0.8697,0.3351,-0.0111,0.9031,3.0045
279,0.8472,0.3298,-0.0177,0.9061,3.0008
280,0.8663,0.3145,-0.0309,0.9011,3.0025
281,0.8812,0.3349,-0.0101,0.9000,3.0061
282,0.8737,0.2737,-0.0713,0.9001,3.0053
283,0.8640,0.3275,-0.0180,0.9012,2.9975
284,0.8670,0.3218,-0.0253,0.9052,2.9962
285,0.8605,0.3220,-0.0250,0.9050,2.9958
286,0.8811,0.3340,-0.0099,0.8970,2.9937
287,0.8726,0.3254,-0.0182,0.8964,2.9893
288,0.8710,0.3069,-0.0364,0.8956,2.9872
289,0.8793,0.3362,-0.0094,0.9015,2.9921
290,0.8590,0.3008,-0.0433,0.8977,2.9932
291,0.8892,0.2931,-0.0544,0.9064,3.0013
292,0.8903,0.3283,-0.0157,0.8977,3.0070
293,0.8894,0.3338,-0.0096,0.8960,3.0056
294,0.8772,0.3374,-0.0081,0.9014,3.0008
295,0.8724,0.3436,-0.0003,0.8973,2.9982
