epoch,reward,loss,policy_loss,value_loss,entropy
208,124.1993,0.4380,0.0127,0.8883,3.7802
209,142.8865,0.4580,0.0488,0.8561,3.7742
210,140.8317,0.5314,0.0912,0.9180,3.7732
211,94.7217,0.4514,0.0380,0.8647,3.7770
212,110.8131,0.4209,-0.0026,0.8848,3.7696
213,118.8850,0.4671,0.0152,0.9414,3.7632
214,127.3617,0.4652,0.0245,0.9191,3.7561
215,132.4508,0.4316,0.0115,0.8779,3.7530
216,130.7955,0.5131,0.0899,0.8839,3.7485
217,142.9238,0.5159,0.0773,0.9147,3.7456
218,129.9358,0.4592,0.0263,0.9034,3.7402
219,120.6538,0.4354,-0.0111,0.9306,3.7488
220,127.7500,0.4421,0.0141,0.8933,3.7395
221,128.1178,0.4387,0.0114,0.8919,3.7262
222,120.9333,0.4390,0.0153,0.8846,3.7270
223,152.6211,0.4731,0.0622,0.8590,3.7270
224,119.1090,0.5036,0.0599,0.9245,3.7142
225,135.9920,0.4209,-0.0034,0.8858,3.7091
226,122.6950,0.4627,0.0295,0.9034,3.7190
227,126.0936,0.4481,0.0102,0.9129,3.7184
228,150.5638,0.4292,-0.0019,0.8994,3.7176
229,139.2444,0.3870,-0.0498,0.9107,3.7086
230,133.0066,0.4568,0.0109,0.9289,3.7095
231,133.1583,0.4541,0.0145,0.9162,3.7033
232,136.4708,0.5001,0.0632,0.9109,3.6925
233,144.5701,0.4644,0.0214,0.9231,3.6926
234,120.9502,0.4529,0.0046,0.9337,3.7070
235,137.0050,0.4435,0.0231,0.8779,3.7008
236,130.3743,0.4820,0.0416,0.9177,3.6934
237,144.3921,0.4768,0.0186,0.9532,3.6786
238,109.6100,0.4351,-0.0117,0.9303,3.6709
239,138.0010,0.4351,-0.0071,0.9208,3.6526
240,143.9638,0.4639,0.0219,0.9205,3.6591
241,109.7406,0.4390,0.0150,0.8847,3.6531
242,100.1988,0.4605,0.0405,0.8765,3.6556
243,141.1969,0.4598,0.0338,0.8886,3.6506
244,130.3226,0.4015,-0.0251,0.8898,3.6536
245,111.1656,0.4402,-0.0043,0.9256,3.6702
246,133.3137,0.4727,0.0351,0.9122,3.6907
247,141.3238,0.4481,0.0227,0.8878,3.6938
248,121.5257,0.4989,0.0470,0.9409,3.6975
249,127.2709,0.4625,0.0398,0.8822,3.6857
250,159.0417,0.4384,-0.0019,0.9175,3.6852
251,152.9536,0.3926,-0.0305,0.8832,3.6971
252,112.1733,0.4832,0.0364,0.9306,3.7071
253,124.5205,0.4403,0.0154,0.8873,3.7439
254,154.7103,0.4655,0.0271,0.9141,3.7175
255,149.9776,0.4386,-0.0070,0.9281,3.6993
256,164.3286,0.4283,-0.0110,0.9157,3.7046
257,109.5383,0.4600,0.0119,0.9334,3.7086
258,140.9910,0.5087,0.0622,0.9301,3.7063
259,113.7399,0.5119,0.0631,0.9343,3.6854
260,110.5885,0.4526,-0.0095,0.9607,3.6599
261,128.3737,0.4289,-0.0035,0.9012,3.6435
262,137.8528,0.4130,-0.0281,0.9186,3.6466
263,126.1939,0.4277,0.0012,0.8894,3.6441
264,142.6933,0.4260,-0.0137,0.9157,3.6299
265,152.9767,0.4513,0.0091,0.9207,3.6187
266,113.3076,0.3942,-0.0259,0.8765,3.6269
267,120.9433,0.4017,-0.0368,0.9133,3.6267
268,119.2218,0.4438,0.0188,0.8867,3.6512
269,150.1648,0.3629,-0.0584,0.8788,3.6328
270,125.9333,0.4117,-0.0402,0.9403,3.6425
271,140.6750,0.3819,-0.0493,0.8989,3.6485
272,91.1433,0.4181,-0.0050,0.8827,3.6361
273,126.0155,0.4296,0.0036,0.8883,3.6450
274,111.3817,0.4036,-0.0459,0.9352,3.6257
275,143.6733,0.4664,0.0078,0.9534,3.6116
276,130.8075,0.4684,0.0397,0.8933,3.5975
277,149.7500,0.4462,-0.0063,0.9408,3.5929
278,146.6762,0.4759,0.0387,0.9105,3.6052
279,143.2167,0.4144,-0.0064,0.8776,3.6042
280,125.9011,0.3955,-0.0260,0.8790,3.5951
281,130.2550,0.4234,-0.0105,0.9036,3.5817
282,119.0728,0.4285,-0.0241,0.9408,3.5592
283,152.0357,0.4615,0.0139,0.9310,3.5760
284,153.1450,0.4224,-0.0200,0.9206,3.5796
285,132.9983,0.4489,0.0017,0.9302,3.5775
286,130.5478,0.4000,-0.0220,0.8798,3.5812
287,143.1233,0.4254,-0.0225,0.9314,3.5680
288,120.1250,0.4433,-0.0115,0.9454,3.5799
289,141.4833,0.4278,0.0022,0.8869,3.5645
290,134.7078,0.4479,0.0256,0.8802,3.5579
291,154.0700,0.4287,-0.0036,0.8997,3.5211
292,139.1533,0.3995,-0.0089,0.8520,3.5334
293,139.1062,0.3972,-0.0367,0.9030,3.5166
294,152.8133,0.3852,-0.0383,0.8820,3.5129
295,133.3921,0.3826,-0.0378,0.8758,3.5143
296,136.9556,0.3850,-0.0369,0.8788,3.4994
297,106.4900,0.4130,-0.0214,0.9039,3.5105
298,138.6750,0.4138,-0.0299,0.9224,3.5127
299,128.4550,0.4647,0.0225,0.9198,3.5358
300,121.9628,0.3932,-0.0220,0.8657,3.5239
301,148.4433,0.4624,0.0207,0.9186,3.5256
302,114.3344,0.4097,-0.0109,0.8762,3.5149
303,144.1690,0.4601,-0.0023,0.9599,3.5162
304,119.8826,0.4098,-0.0460,0.9467,3.5091
305,153.6017,0.4193,-0.0129,0.8994,3.5028
306,118.7726,0.4418,0.0030,0.9127,3.5191
307,115.6200,0.4066,-0.0315,0.9112,3.5060
308,141.5417,0.4159,-0.0290,0.9250,3.5123
309,131.8381,0.4206,-0.0215,0.9192,3.5043
310,126.0269,0.3986,-0.0227,0.8775,3.4886
311,135.9665,0.3788,-0.0329,0.8581,3.4799
312,154.5138,0.4552,-0.0043,0.9535,3.4467
313,119.2267,0.4169,-0.0153,0.8990,3.4572
314,133.6583,0.3827,-0.0337,0.8674,3.4531
315,132.9222,0.4430,-0.0049,0.9306,3.4652
316,145.4516,0.3904,-0.0378,0.8912,3.4751
317,120.5107,0.4003,-0.0378,0.9111,3.4900
318,152.4143,0.4156,-0.0189,0.9040,3.4999
319,119.2222,0.3833,-0.0431,0.8880,3.5204
320,114.6433,0.3809,-0.0468,0.8905,3.5151
321,134.0540,0.4029,-0.0381,0.9170,3.4956
322,141.9048,0.4042,-0.0166,0.8761,3.4654
323,118.5345,0.4405,-0.0011,0.9179,3.4735
324,131.2488,0.4172,-0.0141,0.8972,3.4441
325,130.4546,0.3810,-0.0444,0.8853,3.4374
326,135.7000,0.4372,-0.0131,0.9350,3.4431
327,132.9398,0.4134,-0.0283,0.9180,3.4610
328,143.1933,0.4319,-0.0107,0.9201,3.4778
329,123.1631,0.4143,-0.0342,0.9318,3.4708
330,141.9931,0.3804,-0.0615,0.9186,3.4691
331,141.0952,0.4131,-0.0263,0.9135,3.4649
332,142.1265,0.4096,-0.0438,0.9416,3.4664
333,115.3236,0.5213,-0.0150,1.1072,3.4647
334,142.8167,0.4394,-0.0505,1.0147,3.4748
335,126.3406,0.4349,-0.0484,1.0012,3.4713
336,155.1500,0.4317,-0.0437,0.9854,3.4656
337,166.3733,0.4357,-0.0163,0.9387,3.4697
338,144.4210,0.3993,-0.0620,0.9575,3.5021
339,138.5024,0.3971,-0.0515,0.9323,3.5037
340,117.8842,0.3800,-0.0454,0.8859,3.5105
341,142.8333,0.4057,-0.0420,0.9304,3.5087
342,104.7030,0.4022,-0.0269,0.8934,3.5243
343,129.0777,0.4390,-0.0186,0.9503,3.5251
344,147.3050,0.3906,-0.0506,0.9179,3.5525
345,125.5438,0.3902,-0.0237,0.8631,3.5424
346,131.8250,0.3970,-0.0433,0.9161,3.5417
347,121.6317,0.3885,-0.0450,0.9019,3.5007
348,136.7637,0.3828,-0.0525,0.9052,3.4551
349,130.7450,0.4094,-0.0260,0.9052,3.4333
350,149.8448,0.3889,-0.0467,0.9057,3.4436
351,151.5167,0.4030,-0.0430,0.9265,3.4433
352,107.1745,0.3939,-0.0371,0.8965,3.4485
353,126.7929,0.4492,0.0088,0.9148,3.3988
354,144.6417,0.3872,-0.0533,0.9152,3.4055
355,135.8250,0.4415,-0.0265,0.9702,3.4308
356,136.0710,0.4287,-0.0506,0.9927,3.4143
357,145.8805,0.4038,-0.0499,0.9416,3.4333
358,130.6014,0.3694,-0.0434,0.8600,3.4424
359,140.4183,0.3907,-0.0280,0.8720,3.4597
360,115.5643,0.4188,-0.0310,0.9342,3.4568
361,144.9900,0.4076,-0.0290,0.9074,3.4274
362,155.7690,0.3780,-0.0479,0.8861,3.4327
363,167.1933,0.3860,-0.0516,0.9099,3.4737
364,128.6952,0.3941,-0.0599,0.9426,3.4663
365,166.9467,0.4046,-0.0435,0.9311,3.4882
366,134.9914,0.3863,-0.0525,0.9127,3.5195
367,156.3006,0.3764,-0.0577,0.9035,3.5308
368,114.6230,0.3799,-0.0429,0.8812,3.5672
369,120.8362,0.4078,-0.0459,0.9427,3.5360
370,155.6767,0.4024,-0.0230,0.8860,3.5331
371,112.9327,0.4169,-0.0327,0.9346,3.5467
372,140.5233,0.3768,-0.0497,0.8885,3.5539
373,131.9381,0.3945,-0.0557,0.9356,3.5352
374,129.5179,0.3937,-0.0466,0.9160,3.5263
375,130.6335,0.3575,-0.0452,0.8406,3.5230
376,145.5417,0.3692,-0.0426,0.8587,3.5019
377,135.1525,0.3894,-0.0466,0.9072,3.5215
378,124.2867,0.3896,-0.0462,0.9069,3.5279
379,114.1972,0.4166,-0.0192,0.9069,3.5255
380,123.9097,0.3955,-0.0380,0.9021,3.4937
381,150.0305,0.3689,-0.0618,0.8964,3.4922
382,112.7369,0.3930,-0.0416,0.9042,3.5044
383,122.4698,0.3933,-0.0420,0.9057,3.5150
384,131.4383,0.3818,-0.0621,0.9228,3.5124
385,124.6300,0.4197,-0.0461,0.9667,3.5076
386,120.7968,0.3818,-0.0492,0.8969,3.5017
387,145.1046,0.4032,-0.0356,0.9126,3.4998
388,114.8813,0.4193,-0.0364,0.9460,3.4829
389,130.7093,0.3778,-0.0564,0.9030,3.4523
390,149.7833,0.3903,-0.0393,0.8935,3.4204
391,144.4167,0.3887,-0.0572,0.9262,3.4354
392,134.9075,0.4058,-0.0508,0.9475,3.4192
393,141.0657,0.4137,-0.0325,0.9267,3.4290
394,153.2317,0.3821,-0.0567,0.9117,3.4032
395,129.0683,0.3822,-0.0318,0.8619,3.3812
396,140.8614,0.3891,-0.0500,0.9116,3.3285
397,156.5483,0.3982,-0.0393,0.9082,3.3156
398,163.3114,0.3957,-0.0415,0.9080,3.3640
399,147.8608,0.4099,-0.0540,0.9617,3.3734
400,132.4917,0.4069,-0.0393,0.9259,3.3550
401,152.8950,0.4082,-0.0423,0.9348,3.3620
402,137.1417,0.3956,-0.0397,0.9043,3.3705
403,147.9767,0.4038,-0.0426,0.9264,3.3530
404,142.7779,0.4012,-0.0387,0.9134,3.3721
405,130.2650,0.4131,-0.0417,0.9433,3.3742
406,116.9792,0.3864,-0.0452,0.8970,3.3771
407,132.7971,0.4099,-0.0311,0.9156,3.3705
408,143.5451,0.3971,-0.0352,0.8983,3.3808
409,140.1486,0.3841,-0.0413,0.8845,3.3586
410,125.5069,0.3840,-0.0589,0.9196,3.3720
411,131.8742,0.3826,-0.0479,0.8946,3.3704
412,149.1383,0.3880,-0.0545,0.9187,3.3694
413,117.0792,0.3957,-0.0505,0.9261,3.3616
414,134.9181,0.4064,-0.0345,0.9153,3.3487
415,139.1448,0.3614,-0.0618,0.8802,3.3667
416,134.6863,0.3921,-0.0471,0.9121,3.3696
417,131.4614,0.3909,-0.0452,0.9059,3.3803
418,131.2795,0.3895,-0.0430,0.8985,3.3468
419,140.1233,0.3719,-0.0579,0.8932,3.3440
420,168.5367,0.3993,-0.0377,0.9075,3.3484
421,148.8593,0.3750,-0.0587,0.9011,3.3654
422,150.2024,0.3928,-0.0346,0.8884,3.3674
423,137.3783,0.4004,-0.0427,0.9200,3.3884
424,141.8379,0.3947,-0.0563,0.9354,3.3606
425,142.3458,0.3582,-0.0689,0.8878,3.3598
426,125.2417,0.3931,-0.0405,0.9009,3.3750
427,163.9317,0.4201,-0.0304,0.9347,3.3681
428,144.5967,0.3857,-0.0583,0.9217,3.3731
429,145.7536,0.3925,-0.0478,0.9141,3.3542
430,140.2500,0.4047,-0.0300,0.9029,3.3440
431,137.0417,0.4028,-0.0388,0.9166,3.3308
432,165.6843,0.3906,-0.0488,0.9123,3.3379
433,120.3550,0.3889,-0.0458,0.9030,3.3473
434,147.4383,0.3910,-0.0379,0.8913,3.3577
435,128.7350,0.4073,-0.0351,0.9185,3.3768
436,140.9767,0.3907,-0.0454,0.9058,3.3486
437,139.2883,0.3923,-0.0412,0.9005,3.3342
438,146.8300,0.3814,-0.0404,0.8767,3.3178
439,157.9067,0.3735,-0.0552,0.8907,3.3366
440,145.4133,0.3842,-0.0492,0.9001,3.3364
441,138.3269,0.4003,-0.0408,0.9154,3.3192
442,143.9845,0.3654,-0.0656,0.8952,3.3201
443,115.9000,0.3793,-0.0545,0.9007,3.3045
444,144.0919,0.3729,-0.0526,0.8840,3.2949
445,154.0833,0.3946,-0.0440,0.9101,3.2949
446,148.2417,0.4046,-0.0382,0.9187,3.3082
447,169.8433,0.3884,-0.0532,0.9164,3.3191
448,127.7967,0.3829,-0.0450,0.8891,3.3246
449,121.2940,0.3673,-0.0668,0.9014,3.3055
450,145.0633,0.3843,-0.0544,0.9103,3.2989
451,164.6167,0.3962,-0.0493,0.9238,3.2920
452,157.7033,0.4039,-0.0402,0.9211,3.2951
453,160.4357,0.3660,-0.0560,0.8773,3.3118
454,156.1967,0.3904,-0.0549,0.9241,3.3368
455,145.3700,0.4254,-0.0159,0.9163,3.3751
456,121.3286,0.3981,-0.0352,0.9003,3.3653
457,160.6711,0.3859,-0.0446,0.8946,3.3531
458,147.2500,0.3919,-0.0420,0.9017,3.3819
459,130.8012,0.4015,-0.0371,0.9108,3.3600
460,142.9050,0.4246,-0.0124,0.9076,3.3610
461,141.6900,0.3772,-0.0622,0.9125,3.3758
462,149.7950,0.3917,-0.0437,0.9046,3.3835
