epoch,reward,loss,policy_loss,value_loss,entropy
238,24.9544,0.5645,0.1387,0.9085,5.6923
239,21.1412,0.5171,0.0594,0.9724,5.6918
240,18.3917,0.5484,0.0864,0.9809,5.6926
241,17.4893,0.5303,0.0994,0.9187,5.6922
242,26.0161,0.6060,0.1754,0.9182,5.6920
243,37.2254,0.5312,0.0672,0.9850,5.6915
244,16.0417,0.5099,0.0724,0.9319,5.6922
245,13.0937,0.5131,0.0993,0.8845,5.6927
246,14.7369,0.5671,0.1464,0.8984,5.6904
247,28.2937,0.5967,0.1457,0.9588,5.6911
248,27.0894,0.6724,0.2298,0.9423,5.6924
249,23.7597,0.6268,0.1869,0.9368,5.6913
250,11.6108,0.5933,0.1860,0.8715,5.6923
251,19.3750,0.5945,0.1584,0.9291,5.6926
252,21.9667,0.6716,0.2053,0.9897,5.6913
253,19.1296,0.6464,0.2069,0.9359,5.6917
254,21.1792,0.9665,0.5369,0.9162,5.6909
255,21.7294,0.5042,0.0697,0.9260,5.6910
256,15.9333,0.4829,0.0512,0.9204,5.6919
257,30.9882,0.8082,0.3555,0.9622,5.6923
258,17.6875,0.6377,0.2240,0.8843,5.6931
259,32.4494,0.5200,0.0744,0.9482,5.6924
260,15.1764,0.6357,0.2051,0.9180,5.6916
261,26.0047,0.5646,0.1137,0.9586,5.6925
262,30.4897,0.5975,0.1509,0.9500,5.6928
263,32.7490,0.5079,0.0574,0.9579,5.6916
264,21.2447,0.6282,0.1901,0.9330,5.6924
265,27.0398,0.5177,0.0598,0.9727,5.6932
266,35.7615,0.4972,0.0844,0.8824,5.6922
267,21.3846,0.6645,0.2450,0.8960,5.6921
268,23.2719,0.6116,0.1968,0.8865,5.6920
269,20.7781,0.6265,0.1700,0.9698,5.6912
270,25.4648,0.5517,0.1079,0.9446,5.6922
271,16.2065,0.5091,0.0813,0.9125,5.6915
272,15.8043,0.6334,0.1883,0.9471,5.6916
273,20.8708,0.6054,0.1753,0.9171,5.6911
274,20.6319,0.6842,0.2344,0.9566,5.6909
275,18.4545,0.4990,0.0633,0.9284,5.6913
276,27.2360,0.5656,0.1405,0.9070,5.6915
277,16.2750,0.6235,0.1983,0.9071,5.6914
278,17.2681,0.5186,0.0706,0.9529,5.6921
279,35.2157,0.4793,0.0388,0.9379,5.6923
280,33.0685,0.5735,0.1433,0.9173,5.6922
281,32.0389,0.4632,0.0552,0.8729,5.6920
282,39.2208,1.2620,0.8460,0.8891,5.6924
283,33.5811,0.6660,0.2012,0.9865,5.6921
284,28.9772,0.5160,0.0920,0.9048,5.6912
285,28.1700,0.5339,0.1263,0.8722,5.6914
286,21.3639,0.7442,0.3115,0.9224,5.6911
